departamento,municipio,cod_ine,confirmados,recuperados,decesos
Oruro,Salinas de Garcí Mendoza,40801,7,0,0
Oruro,Sabaya,40901,6,1,0
Oruro,Coipasa,40902,1,0,0
Oruro,Toledo,41001,1,0,1
Oruro,Eucaliptus,41101,27,12,3
Oruro,Santiago de Huari,41401,5,0,4
Oruro,Carangas,41503,1,0,1
Oruro,Huayllamarca,41601,4,0,2
Potosí,Potosí,50101,415,73,15
Potosí,Tinguipaya,50102,6,0,0
Potosí,Uncía,50201,118,3,0
Potosí,Chayanta,50202,5,0,0
Potosí,Llallagua,50203,352,12,11
Potosí,Chuquihuta Ayllu Jucumani,50204,8,0,1
Potosí,Betanzos,50301,32,1,1
Potosí,Colquechaca,50401,9,0,0
Potosí,Pocoata,50403,8,0,1
Potosí,Ocurí,50404,9,0,0
Potosí,Toro Toro,50502,1,0,0
Potosí,Cotagaita,50601,3,0,0
Potosí,Vitiche,50602,3,0,0
Potosí,Sacaca,50701,2,0,2
Potosí,Caripuyo,50702,3,0,0
Potosí,Tupiza,50801,1,0,0
Potosí,Atocha,50802,24,0,1
Potosí,"Colcha ""K""",50901,20,8,0
Potosí,Puna,51101,4,0,0
Potosí,"Caiza ""D""",51102,11,0,1
Potosí,Uyuni,51201,26,4,3
Potosí,Tomave,51202,2,0,0
Potosí,Acasio,51302,2,0,0
Potosí,Villazón,51501,32,0,0
Potosí,San Agustín,51601,1,0,0
Tarija,Tarija,60101,1498,62,45
Tarija,Padcaya,60201,15,1,0
Tarija,Bermejo,60202,72,0,1
Tarija,Yacuiba,60301,305,31,7
Tarija,Caraparí,60302,59,9,0
Tarija,Villa Montes,60303,135,3,5
Tarija,Uriondo,60401,82,0,1
Tarija,Yunchará,60402,2,0,0
Tarija,San Lorenzo,60501,88,1,1
Tarija,El Puente,60502,29,0,1
Tarija,Entre Ríos,60601,62,0,1
Santa Cruz,Santa Cruz de la Sierra,70101,20603,13429,594
Santa Cruz,Cotoca,70102,374,32,2
Santa Cruz,Porongo,70103,102,14,0
Santa Cruz,La Guardia,70104,817,806,7
Santa Cruz,El Torno,70105,482,108,6
Santa Cruz,Warnes,70201,495,111,10
Santa Cruz,Okinawa Uno,70202,81,49,5
Santa Cruz,San Ignacio,70301,212,3,22
Santa Cruz,San Miguel,70302,18,0,1
Santa Cruz,San Rafael,70303,11,0,0
Santa Cruz,Buena Vista,70401,51,2,0
Santa Cruz,San Carlos,70402,169,8,0
Santa Cruz,Yapacaní,70403,461,9,0
Santa Cruz,San Juan,70404,140,0,0
Santa Cruz,San José,70501,173,0,9
Santa Cruz,Pailón,70502,268,7,2
Santa Cruz,Roboré,70503,109,5,1
Santa Cruz,Portachuelo,70601,235,3,4
Santa Cruz,Santa Rosa,70602,126,8,0
Santa Cruz,Colpa Bélgica,70603,121,6,8
Santa Cruz,Lagunillas,70701,4,0,0
Santa Cruz,Charagua,70702,8,0,1
Santa Cruz,Cabezas,70703,30,3,1
Santa Cruz,Gutiérrez,70705,2,0,1
Santa Cruz,Camiri,70706,71,13,3
Santa Cruz,Vallegrande,70801,53,25,4
Santa Cruz,Trigal,70802,9,6,0
Santa Cruz,Moromoro,70803,23,20,0
Santa Cruz,Samaipata,70901,18,1,0
Santa Cruz,Pampa Grande,70902,23,0,1
Santa Cruz,Mairana,70903,55,16,2
Santa Cruz,Quirusillas,70904,1,0,0
Santa Cruz,Montero,71001,2593,577,81
Santa Cruz,General Saavedra,71002,70,25,2
Santa Cruz,Mineros,71003,134,39,5
Santa Cruz,Fernández Alonso,71004,154,58,1
Santa Cruz,San Pedro,71005,302,47,1
Santa Cruz,Concepción,71101,80,3,4
Santa Cruz,San Javier,71102,56,7,3
Santa Cruz,San Julián,71103,29,0,0
Santa Cruz,San Antonio de Lomerio,71104,155,4,8
Santa Cruz,San Ramón,71105,34,0,1
Santa Cruz,Cuatro Cañadas,71106,127,7,7
Santa Cruz,San Matías,71201,11,0,0
Santa Cruz,Comarapa,71301,47,0,0
Santa Cruz,Saipina,71302,3,0,0
Santa Cruz,Puerto Suarez,71401,69,1,0
Santa Cruz,Puerto Quijarro,71402,160,0,0
Santa Cruz,El Carmen Rivero Tórrez,71403,21,0,0
Santa Cruz,Ascención de Guarayos,71501,61,8,0
Santa Cruz,Urubicha,71502,21,10,0
Santa Cruz,El Puente,71503,12,1,0
Beni,Trinidad,80101,3507,183,191
Beni,San Javier,80102,14,0,0
Beni,Riberalta,80201,437,12,49
Beni,Guayaramerín,80202,459,0,29
Beni,San Borja,80302,65,1,1
Beni,Santa Rosa,80303,1,0,0
Beni,Puerto Menor de Rurrenabaque,80304,20,0,2
Beni,Santa Ana,80401,133,0,2
Beni,Exaltación,80402,8,0,0
Beni,San Ignacio,80501,73,6,0
Beni,Loreto,80601,52,0,1
Beni,San Andrés,80602,87,0,0
Beni,San Joaquín,80701,129,0,4
Beni,San Ramón,80702,83,0,2
Pando,Cobija,90101,1060,77,90
Pando,Porvenir,90102,35,0,1
Pando,Bolpebra,90103,27,0,0
Pando,Bella Flor,90104,1,0,0
Pando,Puerto Rico,90201,5,0,1
Pando,Filadelfia,90203,19,1,1
Pando,Puerto Gonzalo Moreno,90301,13,0,0
Pando,San Lorenzo,90302,5,0,0
Pando,Sena,90303,8,0,0
Pando,Santa Rosa,90401,5,0,1
