departamento,municipio,cod_ine,confirmados,recuperados,decesos
La Paz,Jesús de Machaka,20806,15,15,0
La Paz,Luribay,20901,2,1,0
La Paz,Sapahaqui,20902,8,8,0
La Paz,Yaco,20903,6,4,0
La Paz,Malla,20904,7,7,0
La Paz,Cairoma,20905,16,16,0
La Paz,Inquisivi,21001,17,12,0
La Paz,Quime,21002,21,14,1
La Paz,Cajuata,21003,2,1,1
La Paz,Colquiri,21004,75,64,7
La Paz,Ichoca,21005,1,1,0
La Paz,Villa Libertad Licoma,21006,1,1,0
La Paz,Chulumani,21101,80,34,5
La Paz,Irupana,21102,67,51,2
La Paz,Yanacachi,21103,23,13,1
La Paz,Palos Blancos,21104,33,30,3
La Paz,La Asunta,21105,18,12,3
La Paz,Pucarani,21201,27,21,1
La Paz,Laja,21202,57,40,6
La Paz,Batallas,21203,80,54,3
La Paz,Puerto Pérez,21204,5,1,1
La Paz,Sicasica,21301,12,9,3
La Paz,Umala,21302,14,11,3
La Paz,Calamarca,21304,9,9,0
La Paz,Patacamaya,21305,78,61,7
La Paz,Colquencha,21306,10,6,0
La Paz,Collana,21307,1,1,0
La Paz,Coroico,21401,45,26,2
La Paz,Coripata,21402,43,34,5
La Paz,Ixiamas,21501,1,1,0
La Paz,San Buenaventura,21502,30,29,1
La Paz,Charazani,21601,8,5,0
La Paz,Copacabana,21701,56,40,1
La Paz,San Pedro de Tiquina,21702,21,9,0
La Paz,Tito Yupanqui,21703,3,1,0
La Paz,Papel Pampa,21802,1,1,0
La Paz,Chacarilla,21803,5,5,0
La Paz,Santiago de Machaca,21901,5,4,0
La Paz,Catacora,21902,2,2,0
La Paz,Caranavi,22001,118,64,5
La Paz,Alto Beni,22002,5,3,2
Cochabamba,Cochabamba,30101,14442,10909,901
Cochabamba,Aiquile,30201,144,88,10
Cochabamba,Pasorapa,30202,14,3,1
Cochabamba,Omereque,30203,20,17,2
Cochabamba,Ayopaya,30301,46,35,3
Cochabamba,Morochata,30302,1,0,1
Cochabamba,Cocapata,30303,2,1,1
Cochabamba,Tarata,30401,56,36,10
Cochabamba,Anzaldo,30402,21,20,0
Cochabamba,Arbieto,30403,42,18,6
Cochabamba,Sacabamba,30404,1,1,0
Cochabamba,Arani,30501,60,31,6
Cochabamba,Vacas,30502,19,16,2
Cochabamba,Arque,30601,4,1,3
Cochabamba,Tacopaya,30602,5,5,0
Cochabamba,Capinota,30701,120,107,8
Cochabamba,Santivañez,30702,41,31,2
Cochabamba,Sicaya,30703,8,8,0
Cochabamba,Cliza,30801,92,55,7
Cochabamba,Toco,30802,25,5,3
Cochabamba,Tolata,30803,72,60,5
Cochabamba,Quillacollo,30901,1800,1354,127
Cochabamba,Sipesipe,30902,305,254,22
Cochabamba,Tiquipaya,30903,509,364,30
Cochabamba,Vinto,30904,349,263,37
Cochabamba,Colcapirhua,30905,382,259,35
Cochabamba,Sacaba,31001,1247,991,96
Cochabamba,Colomi,31002,44,35,4
Cochabamba,Villa Tunari,31003,214,156,20
Cochabamba,Tapacarí,31101,20,14,5
Cochabamba,Totora,31201,58,50,1
Cochabamba,Pojo,31202,17,17,0
Cochabamba,Pocona,31203,19,16,1
Cochabamba,Chimoré,31204,177,155,13
Cochabamba,Puerto Villarroel,31205,492,441,35
Cochabamba,Entre Ríos,31206,449,382,48
Cochabamba,Mizque,31301,108,95,6
Cochabamba,Vila Vila,31302,3,2,0
Cochabamba,Punata,31401,269,165,32
Cochabamba,Villa Rivero,31402,16,9,1
Cochabamba,San Benito,31403,144,104,11
Cochabamba,Tacachi,31404,1,0,1
Cochabamba,Villa Gualberto Villarroel,31405,3,1,0
Cochabamba,Bolivar,31501,6,6,0
Cochabamba,Tiraque,31601,15,10,4
Cochabamba,Shinahota,31602,268,248,15
Oruro,Oruro,40101,8264,5882,375
Oruro,Caracollo,40102,44,30,11
Oruro,El Choro,40103,2,0,0
Oruro,Paria,40104,1,1,0
Oruro,Challapata,40201,396,258,12
Oruro,Santuario de Quillacas,40202,39,27,2
Oruro,Corque,40301,18,9,0
Oruro,Choquecota,40302,7,0,0
Oruro,Curahuara de Carangas,40401,12,11,2
Oruro,Turco,40402,28,4,0
Oruro,Huachacalla,40501,50,41,5
Oruro,Escara,40502,11,6,0
Oruro,Cruz de Machacamarca,40503,7,2,0
Oruro,Yunguyo del Litoral,40504,7,1,1
Oruro,Esmeralda,40505,6,5,0
Oruro,Poopó,40601,50,35,4
Oruro,Pazña,40602,15,5,0
Oruro,Antequera,40603,30,20,0
Oruro,Huanuni,40701,617,499,25
Oruro,Machacamarca,40702,97,72,5
Oruro,Salinas de Garcí Mendoza,40801,45,11,3
Oruro,Pampa Aullagas,40802,15,6,0
Oruro,Sabaya,40901,92,46,3
Oruro,Coipasa,40902,3,1,0
Oruro,Toledo,41001,50,28,3
Oruro,Eucaliptus,41101,76,43,5
Oruro,Andamarca,41201,23,4,1
Oruro,Belén de Andamarca,41202,2,2,0
Oruro,Totora,41301,9,5,1
Oruro,Santiago de Huari,41401,38,22,2
Oruro,La Rivera,41501,3,3,0
Oruro,Huayllamarca,41601,10,4,1
Potosí,Potosí,50101,6290,5333,178
Potosí,Tinguipaya,50102,23,20,0
Potosí,Yocalla,50103,3,0,1
Potosí,Urmiri,50104,8,3,0
Potosí,Uncía,50201,514,105,0
Potosí,Chayanta,50202,61,45,2
Potosí,Llallagua,50203,1197,1007,20
Potosí,Chuquihuta Ayllu Jucumani,50204,21,15,4
Potosí,Betanzos,50301,317,294,6
Potosí,Chaquí,50302,17,11,0
Potosí,Tacobamba,50303,36,10,0
Potosí,Colquechaca,50401,37,33,1
Potosí,Ravelo,50402,40,39,1
Potosí,Pocoata,50403,48,37,6
Potosí,Ocurí,50404,82,77,2
Potosí,San Pedro,50501,22,13,1
Potosí,Toro Toro,50502,55,46,2
Potosí,Cotagaita,50601,264,42,1
Potosí,Vitiche,50602,103,22,0
Potosí,Sacaca,50701,11,0,3
Potosí,Caripuyo,50702,8,6,1
Potosí,Tupiza,50801,774,493,35
Potosí,Atocha,50802,175,121,7
Potosí,"Colcha ""K""",50901,538,469,6
Potosí,San Pedro de Quemes,50902,22,16,0
Potosí,San Pablo,51001,9,9,0
Potosí,Mojinete,51002,3,0,0
Potosí,San Antonio de Esmoruco,51003,7,7,0
Potosí,Puna,51101,101,38,2
Potosí,"Caiza ""D""",51102,82,44,1
Potosí,Ckochas,51103,20,19,1
Potosí,Uyuni,51201,315,190,26
Potosí,Tomave,51202,95,60,0
Potosí,Porco,51203,38,17,2
Potosí,Arampampa,51301,8,0,1
Potosí,Acasio,51302,12,0,0
Potosí,Llica,51401,28,24,1
Potosí,Tahua,51402,64,48,1
Potosí,Villazón,51501,1004,603,26
Potosí,San Agustín,51601,53,45,0
Tarija,Tarija,60101,10908,9326,269
Tarija,Padcaya,60201,501,497,1
Tarija,Bermejo,60202,1688,1530,48
Tarija,Yacuiba,60301,2657,1725,110
Tarija,Caraparí,60302,537,467,5
Tarija,Villa Montes,60303,1537,1288,45
Tarija,Uriondo,60401,257,224,2
Tarija,Yunchará,60402,53,42,2
Tarija,San Lorenzo,60501,712,671,6
Tarija,El Puente,60502,192,180,2
Tarija,Entre Ríos,60601,402,368,2
Santa Cruz,Santa Cruz de la Sierra,70101,57434,43638,3608
Santa Cruz,Cotoca,70102,1445,1126,64
Santa Cruz,Porongo,70103,504,232,3
Santa Cruz,La Guardia,70104,2711,1380,76
Santa Cruz,El Torno,70105,2301,1302,44
Santa Cruz,Warnes,70201,992,752,75
Santa Cruz,Okinawa Uno,70202,222,125,29
Santa Cruz,San Ignacio,70301,398,273,85
Santa Cruz,San Miguel,70302,48,22,12
Santa Cruz,San Rafael,70303,64,32,1
Santa Cruz,Buena Vista,70401,142,105,2
Santa Cruz,San Carlos,70402,337,279,13
Santa Cruz,Yapacaní,70403,804,702,37
Santa Cruz,San Juan,70404,154,119,8
Santa Cruz,San José,70501,346,222,17
Santa Cruz,Pailón,70502,499,383,13
Santa Cruz,Roboré,70503,455,256,17
Santa Cruz,Portachuelo,70601,309,243,14
Santa Cruz,Santa Rosa,70602,225,172,6
Santa Cruz,Colpa Bélgica,70603,221,180,8
Santa Cruz,Lagunillas,70701,74,7,3
Santa Cruz,Charagua,70702,136,38,9
Santa Cruz,Cabezas,70703,65,51,8
Santa Cruz,Cuevo,70704,17,2,0
Santa Cruz,Gutiérrez,70705,61,29,3
Santa Cruz,Camiri,70706,960,498,20
Santa Cruz,Boyuibe,70707,77,59,0
Santa Cruz,Vallegrande,70801,350,155,4
Santa Cruz,Trigal,70802,44,13,0
Santa Cruz,Moromoro,70803,38,29,0
Santa Cruz,Postrervalle,70804,24,9,0
Santa Cruz,Pucará,70805,26,2,0
Santa Cruz,Samaipata,70901,64,32,1
Santa Cruz,Pampa Grande,70902,117,79,2
Santa Cruz,Mairana,70903,217,102,3
Santa Cruz,Quirusillas,70904,99,12,1
Santa Cruz,Montero,71001,3878,2758,231
Santa Cruz,General Saavedra,71002,98,70,2
Santa Cruz,Mineros,71003,158,122,14
Santa Cruz,Fernández Alonso,71004,273,200,9
Santa Cruz,San Pedro,71005,549,359,5
Santa Cruz,Concepción,71101,338,271,16
Santa Cruz,San Javier,71102,126,78,8
Santa Cruz,San Julián,71103,195,135,13
Santa Cruz,San Antonio de Lomerio,71104,303,211,25
Santa Cruz,San Ramón,71105,43,32,2
Santa Cruz,Cuatro Cañadas,71106,222,135,17
Santa Cruz,San Matías,71201,38,33,5
Santa Cruz,Comarapa,71301,244,122,0
Santa Cruz,Saipina,71302,61,33,0
Santa Cruz,Puerto Suarez,71401,97,36,48
Santa Cruz,Puerto Quijarro,71402,269,213,22
Santa Cruz,El Carmen Rivero Tórrez,71403,60,34,6
Santa Cruz,Ascención de Guarayos,71501,118,63,10
Santa Cruz,Urubicha,71502,51,41,0
Santa Cruz,El Puente,71503,104,60,3
Beni,Trinidad,80101,6575,3986,273
Beni,San Javier,80102,13,13,0
Beni,Riberalta,80201,833,664,71
Beni,Guayaramerín,80202,703,462,38
Beni,Reyes,80301,151,82,8
Beni,San Borja,80302,424,367,13
Beni,Santa Rosa,80303,219,175,3
Beni,Puerto Menor de Rurrenabaque,80304,454,377,10
Beni,Santa Ana,80401,468,297,10
Beni,Exaltación,80402,62,42,0
Beni,San Ignacio,80501,122,96,6
Beni,Loreto,80601,56,54,2
Beni,San Andrés,80602,123,105,0
Beni,San Joaquín,80701,177,132,10
Beni,San Ramón,80702,98,93,3
Beni,Puerto Siles,80703,2,2,0
Beni,Magdalena,80801,128,7,6
Beni,Baures,80802,111,0,1
Beni,Huacaraje,80803,44,0,2
Pando,Cobija,90101,2813,1650,187
Pando,Porvenir,90102,102,32,2
Pando,Bolpebra,90103,46,46,0
Pando,Bella Flor,90104,89,73,0
Pando,Puerto Rico,90201,221,198,4
Pando,San Pedro,90202,21,18,0
Pando,Filadelfia,90203,18,15,1
Pando,Puerto Gonzalo Moreno,90301,144,124,0
Pando,San Lorenzo,90302,131,121,0
Pando,Sena,90303,47,47,0
Pando,Santa Rosa,90401,17,12,1
Pando,Ingavi,90402,1,0,0
Pando,Nueva Esperanza,90501,11,7,0
Pando,Villa Nueva,90502,10,10,0
Pando,Santos Mercado,90503,7,0,0
