departamento,municipio,cod_ine,confirmados,recuperados,decesos
Oruro,Salinas de Garcí Mendoza,40801,81,56,4
Oruro,Pampa Aullagas,40802,22,19,0
Oruro,Sabaya,40901,128,113,2
Oruro,Coipasa,40902,7,6,0
Oruro,Chipaya,40903,18,15,0
Oruro,Toledo,41001,92,65,5
Oruro,Eucaliptus,41101,131,100,8
Oruro,Andamarca,41201,77,42,5
Oruro,Belén de Andamarca,41202,20,8,0
Oruro,Totora,41301,15,13,2
Oruro,Santiago de Huari,41401,108,73,4
Oruro,La Rivera,41501,3,3,0
Oruro,Huayllamarca,41601,21,18,0
Potosí,Potosí,50101,8188,7531,286
Potosí,Tinguipaya,50102,31,28,0
Potosí,Yocalla,50103,57,28,3
Potosí,Urmiri,50104,16,8,0
Potosí,Uncía,50201,723,323,12
Potosí,Chayanta,50202,108,77,3
Potosí,Llallagua,50203,1705,1583,48
Potosí,Chuquihuta Ayllu Jucumani,50204,30,15,4
Potosí,Betanzos,50301,410,357,8
Potosí,Chaquí,50302,44,24,0
Potosí,Tacobamba,50303,39,21,0
Potosí,Colquechaca,50401,90,58,1
Potosí,Ravelo,50402,60,39,1
Potosí,Pocoata,50403,88,76,6
Potosí,Ocurí,50404,96,82,2
Potosí,San Pedro,50501,63,45,1
Potosí,Toro Toro,50502,83,46,2
Potosí,Cotagaita,50601,324,224,1
Potosí,Vitiche,50602,110,99,0
Potosí,Sacaca,50701,42,8,3
Potosí,Caripuyo,50702,16,13,1
Potosí,Tupiza,50801,1367,1138,71
Potosí,Atocha,50802,257,225,8
Potosí,"Colcha ""K""",50901,720,627,6
Potosí,San Pedro de Quemes,50902,34,26,2
Potosí,San Pablo,51001,16,15,1
Potosí,Mojinete,51002,6,5,0
Potosí,San Antonio de Esmoruco,51003,9,7,0
Potosí,Puna,51101,128,74,2
Potosí,"Caiza ""D""",51102,99,62,1
Potosí,Ckochas,51103,40,19,1
Potosí,Uyuni,51201,466,290,35
Potosí,Tomave,51202,149,134,0
Potosí,Porco,51203,85,69,2
Potosí,Arampampa,51301,10,4,1
Potosí,Acasio,51302,23,14,0
Potosí,Llica,51401,45,35,1
Potosí,Tahua,51402,66,64,1
Potosí,Villazón,51501,1582,929,44
Potosí,San Agustín,51601,55,54,0
Tarija,Tarija,60101,17128,12485,418
Tarija,Padcaya,60201,765,693,6
Tarija,Bermejo,60202,2721,2101,70
Tarija,Yacuiba,60301,3692,2227,147
Tarija,Caraparí,60302,1163,979,9
Tarija,Villa Montes,60303,2567,2012,77
Tarija,Uriondo,60401,482,383,6
Tarija,Yunchará,60402,79,72,3
Tarija,San Lorenzo,60501,1040,849,8
Tarija,El Puente,60502,342,290,3
Tarija,Entre Ríos,60601,585,404,2
Santa Cruz,Santa Cruz de la Sierra,70101,106419,69721,4748
Santa Cruz,Cotoca,70102,1805,1434,98
Santa Cruz,Porongo,70103,783,307,8
Santa Cruz,La Guardia,70104,4035,1893,140
Santa Cruz,El Torno,70105,3094,2414,85
Santa Cruz,Warnes,70201,1482,909,109
Santa Cruz,Okinawa Uno,70202,307,181,33
Santa Cruz,San Ignacio,70301,567,277,111
Santa Cruz,San Miguel,70302,71,25,17
Santa Cruz,San Rafael,70303,167,32,1
Santa Cruz,Buena Vista,70401,199,115,3
Santa Cruz,San Carlos,70402,548,297,15
Santa Cruz,Yapacaní,70403,909,712,52
Santa Cruz,San Juan,70404,156,119,9
Santa Cruz,San José,70501,496,222,26
Santa Cruz,Pailón,70502,679,383,20
Santa Cruz,Roboré,70503,582,256,19
Santa Cruz,Portachuelo,70601,418,248,21
Santa Cruz,Santa Rosa,70602,355,210,6
Santa Cruz,Colpa Bélgica,70603,251,202,8
Santa Cruz,Lagunillas,70701,101,7,3
Santa Cruz,Charagua,70702,284,38,12
Santa Cruz,Cabezas,70703,163,51,11
Santa Cruz,Cuevo,70704,106,2,0
Santa Cruz,Gutiérrez,70705,170,29,3
Santa Cruz,Camiri,70706,1209,498,25
Santa Cruz,Boyuibe,70707,201,59,1
Santa Cruz,Vallegrande,70801,596,349,7
Santa Cruz,Trigal,70802,84,42,1
Santa Cruz,Moromoro,70803,86,39,2
Santa Cruz,Postrervalle,70804,36,23,0
Santa Cruz,Pucará,70805,35,19,1
Santa Cruz,Samaipata,70901,189,35,1
Santa Cruz,Pampa Grande,70902,188,83,4
Santa Cruz,Mairana,70903,282,103,5
Santa Cruz,Quirusillas,70904,122,12,3
Santa Cruz,Montero,71001,5435,2804,362
Santa Cruz,General Saavedra,71002,177,70,12
Santa Cruz,Mineros,71003,243,124,22
Santa Cruz,Fernández Alonso,71004,343,201,14
Santa Cruz,San Pedro,71005,755,365,9
Santa Cruz,Concepción,71101,447,271,20
Santa Cruz,San Javier,71102,190,78,14
Santa Cruz,San Julián,71103,256,135,21
Santa Cruz,San Antonio de Lomerio,71104,503,211,35
Santa Cruz,San Ramón,71105,72,32,4
Santa Cruz,Cuatro Cañadas,71106,337,135,28
Santa Cruz,San Matías,71201,38,31,7
Santa Cruz,Comarapa,71301,355,126,1
Santa Cruz,Saipina,71302,129,61,2
Santa Cruz,Puerto Suarez,71401,148,36,58
Santa Cruz,Puerto Quijarro,71402,355,213,36
Santa Cruz,El Carmen Rivero Tórrez,71403,75,34,6
Santa Cruz,Ascención de Guarayos,71501,344,123,16
Santa Cruz,Urubicha,71502,62,53,0
Santa Cruz,El Puente,71503,237,119,7
Beni,Trinidad,80101,9493,5898,393
Beni,San Javier,80102,14,14,0
Beni,Riberalta,80201,2311,1548,161
Beni,Guayaramerín,80202,2362,1231,91
Beni,Reyes,80301,259,103,8
Beni,San Borja,80302,608,572,15
Beni,Santa Rosa,80303,413,208,8
Beni,Puerto Menor de Rurrenabaque,80304,609,539,20
Beni,Santa Ana,80401,741,622,17
Beni,Exaltación,80402,99,98,0
Beni,San Ignacio,80501,307,166,14
Beni,Loreto,80601,103,59,2
Beni,San Andrés,80602,277,134,0
Beni,San Joaquín,80701,336,304,24
Beni,San Ramón,80702,152,96,9
Beni,Puerto Siles,80703,2,2,0
Beni,Magdalena,80801,141,120,10
Beni,Baures,80802,141,57,3
Beni,Huacaraje,80803,84,38,2
Pando,Cobija,90101,4546,2705,287
Pando,Porvenir,90102,256,108,2
Pando,Bolpebra,90103,80,46,0
Pando,Bella Flor,90104,110,73,1
Pando,Puerto Rico,90201,277,221,4
Pando,San Pedro,90202,43,42,0
Pando,Filadelfia,90203,60,15,1
Pando,Puerto Gonzalo Moreno,90301,210,198,0
Pando,San Lorenzo,90302,268,242,0
Pando,Sena,90303,124,49,1
Pando,Santa Rosa,90401,61,20,2
Pando,Ingavi,90402,21,5,0
Pando,Nueva Esperanza,90501,29,7,0
Pando,Villa Nueva,90502,17,17,0
Pando,Santos Mercado,90503,7,0,0
