departamento,municipio,cod_ine,confirmados,recuperados,decesos
Santa Cruz,Roboré,70503,279,158,7
Santa Cruz,Portachuelo,70601,261,245,4
Santa Cruz,Santa Rosa,70602,182,165,0
Santa Cruz,Colpa Bélgica,70603,144,132,8
Santa Cruz,Lagunillas,70701,17,4,0
Santa Cruz,Charagua,70702,48,5,1
Santa Cruz,Cabezas,70703,56,31,1
Santa Cruz,Gutiérrez,70705,34,2,1
Santa Cruz,Camiri,70706,607,171,9
Santa Cruz,Boyuibe,70707,47,0,0
Santa Cruz,Vallegrande,70801,107,56,5
Santa Cruz,Trigal,70802,12,9,0
Santa Cruz,Moromoro,70803,30,22,1
Santa Cruz,Postrervalle,70804,1,0,0
Santa Cruz,Samaipata,70901,34,30,2
Santa Cruz,Pampa Grande,70902,82,32,4
Santa Cruz,Mairana,70903,109,84,4
Santa Cruz,Quirusillas,70904,13,3,1
Santa Cruz,Montero,71001,2969,2638,194
Santa Cruz,General Saavedra,71002,72,70,2
Santa Cruz,Mineros,71003,135,124,11
Santa Cruz,Fernández Alonso,71004,212,168,3
Santa Cruz,San Pedro,71005,392,314,1
Santa Cruz,Concepción,71101,285,150,10
Santa Cruz,San Javier,71102,88,56,12
Santa Cruz,San Julián,71103,152,60,6
Santa Cruz,San Antonio de Lomerio,71104,239,227,12
Santa Cruz,San Ramón,71105,39,34,5
Santa Cruz,Cuatro Cañadas,71106,162,124,18
Santa Cruz,San Matías,71201,38,32,0
Santa Cruz,Comarapa,71301,85,50,0
Santa Cruz,Saipina,71302,29,17,0
Santa Cruz,Puerto Suarez,71401,82,74,0
Santa Cruz,Puerto Quijarro,71402,229,159,0
Santa Cruz,El Carmen Rivero Tórrez,71403,39,23,0
Santa Cruz,Ascención de Guarayos,71501,83,62,21
Santa Cruz,Urubicha,71502,44,27,2
Santa Cruz,El Puente,71503,62,33,5
Beni,Trinidad,80101,4052,622,215
Beni,San Javier,80102,13,0,0
Beni,Riberalta,80201,691,304,65
Beni,Guayaramerín,80202,489,416,29
Beni,Reyes,80301,84,5,5
Beni,San Borja,80302,373,55,8
Beni,Santa Rosa,80303,133,2,1
Beni,Puerto Menor de Rurrenabaque,80304,379,60,4
Beni,Santa Ana,80401,274,221,7
Beni,Exaltación,80402,42,8,0
Beni,San Ignacio,80501,100,64,4
Beni,Loreto,80601,54,0,1
Beni,San Andrés,80602,102,0,0
Beni,San Joaquín,80701,138,125,6
Beni,San Ramón,80702,96,91,3
Beni,Puerto Siles,80703,2,0,0
Pando,Cobija,90101,1707,222,155
Pando,Porvenir,90102,30,0,2
Pando,Bolpebra,90103,46,40,0
Pando,Bella Flor,90104,72,26,0
Pando,Puerto Rico,90201,149,12,4
Pando,San Pedro,90202,17,0,0
Pando,Filadelfia,90203,17,14,1
Pando,Puerto Gonzalo Moreno,90301,117,32,0
Pando,San Lorenzo,90302,125,85,0
Pando,Sena,90303,44,32,0
Pando,Santa Rosa,90401,13,4,1
Pando,Nueva Esperanza,90501,7,0,0
Pando,Villa Nueva,90502,10,6,0
Pando,Santos Mercado,90503,7,0,0
