departamento,municipio,cod_ine,confirmados,recuperados,decesos
Santa Cruz,Puerto Quijarro,71402,229,159,0
Santa Cruz,El Carmen Rivero Tórrez,71403,39,23,0
Santa Cruz,Ascención de Guarayos,71501,83,62,21
Santa Cruz,Urubicha,71502,44,27,2
Santa Cruz,El Puente,71503,62,33,5
Beni,Trinidad,80101,4000,535,212
Beni,San Javier,80102,13,0,0
Beni,Riberalta,80201,688,149,65
Beni,Guayaramerín,80202,488,93,29
Beni,Reyes,80301,84,5,4
Beni,San Borja,80302,359,49,8
Beni,Santa Rosa,80303,130,2,1
Beni,Puerto Menor de Rurrenabaque,80304,375,60,3
Beni,Santa Ana,80401,270,221,7
Beni,Exaltación,80402,42,8,0
Beni,San Ignacio,80501,100,64,4
Beni,Loreto,80601,54,0,1
Beni,San Andrés,80602,98,0,0
Beni,San Joaquín,80701,138,125,6
Beni,San Ramón,80702,96,91,3
Beni,Puerto Siles,80703,2,0,0
Pando,Cobija,90101,1711,212,154
Pando,Porvenir,90102,30,0,2
Pando,Bolpebra,90103,46,40,0
Pando,Bella Flor,90104,72,26,0
Pando,Puerto Rico,90201,145,12,2
Pando,San Pedro,90202,16,0,0
Pando,Filadelfia,90203,17,14,1
Pando,Puerto Gonzalo Moreno,90301,115,20,0
Pando,San Lorenzo,90302,125,85,0
Pando,Sena,90303,44,32,0
Pando,Santa Rosa,90401,13,4,1
Pando,Nueva Esperanza,90501,7,0,0
Pando,Villa Nueva,90502,10,6,0
Pando,Santos Mercado,90503,7,0,0
