departamento,municipio,cod_ine,confirmados,recuperados,decesos
Potosí,San Antonio de Esmoruco,51003,5,0,0
Potosí,Puna,51101,89,38,2
Potosí,"Caiza ""D""",51102,77,44,1
Potosí,Ckochas,51103,20,19,1
Potosí,Uyuni,51201,228,181,21
Potosí,Tomave,51202,81,60,0
Potosí,Porco,51203,30,17,2
Potosí,Arampampa,51301,6,0,1
Potosí,Acasio,51302,12,0,0
Potosí,Llica,51401,26,20,1
Potosí,Tahua,51402,50,35,1
Potosí,Villazón,51501,922,444,21
Potosí,San Agustín,51601,41,41,0
Tarija,Tarija,60101,8805,8464,216
Tarija,Padcaya,60201,496,488,1
Tarija,Bermejo,60202,1609,1205,45
Tarija,Yacuiba,60301,2543,1240,98
Tarija,Caraparí,60302,442,419,3
Tarija,Villa Montes,60303,1298,811,36
Tarija,Uriondo,60401,237,222,1
Tarija,Yunchará,60402,42,41,1
Tarija,San Lorenzo,60501,672,638,5
Tarija,El Puente,60502,176,171,2
Tarija,Entre Ríos,60601,392,195,2
Santa Cruz,Santa Cruz de la Sierra,70101,29835,25991,2062
Santa Cruz,Cotoca,70102,1200,1124,28
Santa Cruz,Porongo,70103,226,190,8
Santa Cruz,La Guardia,70104,1515,1308,21
Santa Cruz,El Torno,70105,1199,1086,36
Santa Cruz,Warnes,70201,840,742,97
Santa Cruz,Okinawa Uno,70202,142,112,26
Santa Cruz,San Ignacio,70301,349,285,61
Santa Cruz,San Miguel,70302,33,29,3
Santa Cruz,San Rafael,70303,33,33,0
Santa Cruz,Buena Vista,70401,111,105,0
Santa Cruz,San Carlos,70402,291,276,0
Santa Cruz,Yapacaní,70403,735,708,2
Santa Cruz,San Juan,70404,153,117,0
Santa Cruz,San José,70501,256,222,23
Santa Cruz,Pailón,70502,415,383,20
Santa Cruz,Roboré,70503,332,256,7
Santa Cruz,Portachuelo,70601,261,243,4
Santa Cruz,Santa Rosa,70602,182,172,0
Santa Cruz,Colpa Bélgica,70603,163,147,8
Santa Cruz,Lagunillas,70701,40,7,0
Santa Cruz,Charagua,70702,112,22,1
Santa Cruz,Cabezas,70703,59,55,1
Santa Cruz,Cuevo,70704,2,2,0
Santa Cruz,Gutiérrez,70705,41,26,1
Santa Cruz,Camiri,70706,708,498,9
Santa Cruz,Boyuibe,70707,59,47,0
Santa Cruz,Vallegrande,70801,121,110,10
Santa Cruz,Trigal,70802,13,11,0
Santa Cruz,Moromoro,70803,31,29,1
Santa Cruz,Postrervalle,70804,1,0,0
Santa Cruz,Pucará,70805,1,1,0
Santa Cruz,Samaipata,70901,34,32,2
Santa Cruz,Pampa Grande,70902,93,78,15
Santa Cruz,Mairana,70903,109,102,7
Santa Cruz,Quirusillas,70904,17,12,1
Santa Cruz,Montero,71001,3039,2745,268
Santa Cruz,General Saavedra,71002,72,70,2
Santa Cruz,Mineros,71003,135,124,11
Santa Cruz,Fernández Alonso,71004,212,199,6
Santa Cruz,San Pedro,71005,401,352,1
Santa Cruz,Concepción,71101,291,271,16
Santa Cruz,San Javier,71102,90,78,12
Santa Cruz,San Julián,71103,153,135,18
Santa Cruz,San Antonio de Lomerio,71104,244,211,28
Santa Cruz,San Ramón,71105,41,32,7
Santa Cruz,Cuatro Cañadas,71106,163,135,28
Santa Cruz,San Matías,71201,38,38,0
Santa Cruz,Comarapa,71301,94,82,0
Santa Cruz,Saipina,71302,40,33,0
Santa Cruz,Puerto Suarez,71401,84,67,17
Santa Cruz,Puerto Quijarro,71402,232,219,5
Santa Cruz,El Carmen Rivero Tórrez,71403,39,34,4
Santa Cruz,Ascención de Guarayos,71501,85,63,21
Santa Cruz,Urubicha,71502,50,41,2
Santa Cruz,El Puente,71503,62,57,5
Beni,Trinidad,80101,4270,2923,233
Beni,San Javier,80102,13,13,0
Beni,Riberalta,80201,701,635,66
Beni,Guayaramerín,80202,491,462,29
Beni,Reyes,80301,92,82,7
Beni,San Borja,80302,378,367,8
Beni,Santa Rosa,80303,178,175,3
Beni,Puerto Menor de Rurrenabaque,80304,385,373,8
Beni,Santa Ana,80401,295,269,8
Beni,Exaltación,80402,42,42,0
Beni,San Ignacio,80501,101,96,4
Beni,Loreto,80601,56,54,2
Beni,San Andrés,80602,105,105,0
Beni,San Joaquín,80701,138,132,6
Beni,San Ramón,80702,96,93,3
Beni,Puerto Siles,80703,2,2,0
Beni,Magdalena,80801,7,7,0
Pando,Cobija,90101,1752,355,158
Pando,Porvenir,90102,31,29,2
Pando,Bolpebra,90103,46,40,0
Pando,Bella Flor,90104,72,26,0
Pando,Puerto Rico,90201,149,12,4
Pando,San Pedro,90202,19,0,0
Pando,Filadelfia,90203,17,14,1
Pando,Puerto Gonzalo Moreno,90301,120,64,0
Pando,San Lorenzo,90302,125,85,0
Pando,Sena,90303,44,32,0
Pando,Santa Rosa,90401,13,4,1
Pando,Ingavi,90402,1,0,0
Pando,Nueva Esperanza,90501,7,0,0
Pando,Villa Nueva,90502,10,10,0
Pando,Santos Mercado,90503,7,0,0
